transaction_id,user_id,amount,transaction_time,location,device_id,merchant,fraud_flag
T7991,U854,29036,13-10-24 4:52,Hyderabad,D262,Paytm,0
T7992,U67,17997,04-02-24 0:11,Hyderabad,D163,Paytm,0
T7993,U1318,38712,10-10-24 18:50,Mumbai,D10,Zomato,0
T7994,U521,38233,26-09-24 15:09,Chennai,D402,Zomato,0
T7995,U484,14735,05-11-24 18:44,Bangalore,D230,Zomato,0
T7996,U925,21193,23-08-24 19:15,Chennai,D132,Flipkart,0
T7997,U965,33413,04-10-24 12:17,Hyderabad,D359,Amazon,0
T7998,U532,6612,11-02-24 16:44,Delhi,D82,Flipkart,0
T7999,U1566,28807,04-09-24 0:10,Bangalore,D106,Zomato,0
T8000,U164,49510,08-05-24 8:25,Delhi,D206,Paytm,0
T8001,U1912,8422,14-08-24 9:09,Mumbai,D244,Flipkart,0
T8002,U1595,5802,26-04-24 3:38,Chennai,D404,Swiggy,0
T8003,U1362,45659,06-07-24 7:52,Chennai,D22,Zomato,0
T8004,U554,35347,15-03-24 4:44,Mumbai,D301,Swiggy,0
T8005,U1539,101,04-09-24 12:34,Bangalore,D407,Flipkart,0
T8006,U337,14686,20-04-24 3:47,Mumbai,D369,Flipkart,0
T8007,U1149,47019,21-10-24 7:25,Bangalore,D323,Zomato,1
T8008,U1885,21983,25-10-24 4:37,Delhi,D443,Zomato,0
T8009,U692,45791,25-07-24 14:51,Chennai,D399,Amazon,0
T8010,U1876,22406,04-01-24 2:29,Mumbai,D43,Flipkart,0
T8011,U1273,6130,31-01-24 15:23,Bangalore,D403,Flipkart,0
T8012,U1441,32815,16-04-24 8:32,Hyderabad,D110,Zomato,1
T8013,U805,1350,19-03-24 11:28,Bangalore,D22,Paytm,0
T8014,U1040,41682,19-02-24 3:43,Bangalore,D302,Flipkart,0
T8015,U18,20019,13-06-24 13:12,Bangalore,D14,Swiggy,0
T8016,U418,49924,23-06-24 16:42,Hyderabad,D426,Amazon,0
T8017,U1059,41147,18-06-24 22:44,Bangalore,D78,Amazon,0
T8018,U1853,48241,08-11-24 13:25,Chennai,D272,Flipkart,0
T8019,U1268,18516,25-01-24 15:16,Chennai,D269,Amazon,0
T8020,U98,11555,05-01-24 0:56,Hyderabad,D105,Amazon,0
T8021,U191,29072,21-02-24 11:19,Delhi,D386,Flipkart,0
T8022,U154,14233,19-08-24 21:49,Bangalore,D279,Paytm,0
T8023,U1269,34426,15-01-24 17:38,Delhi,D344,Amazon,0
T8024,U35,48988,04-01-24 15:43,Mumbai,D400,Amazon,0
T8025,U1758,20698,02-09-24 7:58,Delhi,D98,Swiggy,0
T8026,U627,37201,10-09-24 6:45,Delhi,D415,Paytm,0
T8027,U1019,7153,23-10-24 6:03,Chennai,D118,Swiggy,0
T8028,U1103,14572,15-04-24 21:09,Bangalore,D439,Paytm,0
T8029,U519,11755,09-03-24 1:55,Bangalore,D281,Zomato,0
T8030,U1981,5000,03-06-24 11:34,Chennai,D55,Zomato,0
T8031,U1601,36024,12-03-24 19:41,Hyderabad,D455,Zomato,0
T8032,U19,10135,22-09-24 11:07,Chennai,D127,Amazon,0
T8033,U616,21647,22-03-24 18:06,Bangalore,D225,Swiggy,1
T8034,U1151,1504,10-07-24 9:43,Delhi,D380,Swiggy,0
T8035,U79,12013,04-07-24 17:12,Chennai,D251,Swiggy,0
T8036,U1308,33765,28-08-24 13:18,Bangalore,D41,Swiggy,0
T8037,U463,1348,20-04-24 16:08,Bangalore,D478,Flipkart,0
T8038,U632,23796,02-06-24 8:21,Chennai,D472,Paytm,0
T8039,U640,2919,01-09-24 11:52,Hyderabad,D140,Amazon,0
T8040,U1002,44150,12-06-24 11:55,Mumbai,D59,Swiggy,0
T8041,U1167,23016,22-05-24 6:52,Bangalore,D234,Flipkart,0
T8042,U1863,43021,23-05-24 3:24,Mumbai,D429,Amazon,0
T8043,U911,2253,21-02-24 11:37,Delhi,D500,Zomato,0
T8044,U377,37899,13-06-24 22:52,Hyderabad,D301,Paytm,0
T8045,U11,3035,06-01-24 7:26,Mumbai,D161,Swiggy,0
T8046,U1099,1114,22-10-24 1:08,Bangalore,D45,Paytm,0
T8047,U1620,21785,11-11-24 14:40,Hyderabad,D499,Swiggy,0
T8048,U1039,35065,04-07-24 11:47,Mumbai,D206,Swiggy,0
T8049,U1952,31239,23-05-24 18:59,Hyderabad,D154,Swiggy,0
T8050,U558,10160,28-06-24 7:23,Bangalore,D185,Zomato,0
T8051,U1951,29002,18-05-24 10:21,Hyderabad,D71,Flipkart,0
T8052,U773,3474,21-09-24 17:21,Hyderabad,D358,Swiggy,0
T8053,U20,43326,11-08-24 9:59,Hyderabad,D233,Zomato,0
T8054,U1135,4027,08-11-24 18:57,Hyderabad,D245,Zomato,0
T8055,U1537,38138,11-08-24 11:18,Mumbai,D130,Zomato,0
T8056,U1487,196,24-02-24 13:58,Bangalore,D150,Flipkart,0
T8057,U56,10980,28-02-24 12:57,Chennai,D359,Swiggy,0
T8058,U492,37694,30-11-24 5:14,Hyderabad,D89,Zomato,0
T8059,U1625,37619,24-01-24 15:36,Chennai,D183,Flipkart,0
T8060,U1893,32677,21-08-24 8:09,Bangalore,D211,Amazon,0
T8061,U143,15080,18-08-24 9:36,Mumbai,D106,Paytm,0
T8062,U220,11530,18-07-24 5:21,Delhi,D65,Swiggy,0
T8063,U1238,18398,28-11-24 12:28,Mumbai,D175,Flipkart,0
T8064,U792,34699,17-01-24 9:32,Hyderabad,D227,Amazon,0
T8065,U1539,47395,22-03-24 11:19,Bangalore,D472,Zomato,0
T8066,U1370,22542,05-11-24 23:37,Mumbai,D226,Flipkart,0
T8067,U471,37829,21-10-24 19:32,Bangalore,D175,Swiggy,0
T8068,U1336,21521,25-02-24 7:37,Delhi,D89,Amazon,0
T8069,U854,39218,26-03-24 9:12,Bangalore,D351,Paytm,0
T8070,U1201,31984,22-08-24 14:25,Delhi,D106,Paytm,0
T8071,U1711,13259,28-07-24 17:48,Bangalore,D302,Flipkart,0
T8072,U529,21305,14-10-24 19:43,Delhi,D369,Paytm,0
T8073,U1328,24449,29-06-24 12:27,Mumbai,D435,Flipkart,0
T8074,U1710,16780,02-06-24 14:49,Delhi,D102,Amazon,0
T8075,U942,31575,01-02-24 23:11,Hyderabad,D160,Amazon,0
T8076,U64,34721,05-08-24 14:11,Chennai,D342,Swiggy,0
T8077,U1627,547,02-01-24 10:45,Hyderabad,D347,Amazon,0
T8078,U1834,2980,08-08-24 20:54,Bangalore,D112,Zomato,0
T8079,U34,41547,03-06-24 21:31,Chennai,D168,Zomato,0
T8080,U1190,29626,14-01-24 0:17,Chennai,D47,Paytm,0
T8081,U1552,42922,06-08-24 8:47,Bangalore,D297,Paytm,0
T8082,U890,29039,17-08-24 15:44,Bangalore,D33,Paytm,0
T8083,U158,37538,08-02-24 15:47,Mumbai,D11,Swiggy,0
T8084,U1920,16432,21-07-24 10:28,Bangalore,D170,Paytm,0
T8085,U1986,39304,14-01-24 14:01,Chennai,D464,Flipkart,0
T8086,U1666,30409,06-04-24 20:05,Delhi,D470,Swiggy,0
T8087,U1550,48727,14-02-24 7:33,Delhi,D489,Paytm,0
T8088,U651,18072,24-04-24 21:27,Delhi,D128,Amazon,0
T8089,U1598,24088,20-01-24 4:29,Hyderabad,D282,Amazon,0
T8090,U448,42616,04-04-24 12:21,Hyderabad,D194,Swiggy,0
T8091,U898,5377,26-03-24 20:40,Bangalore,D21,Flipkart,0
T8092,U482,12419,08-09-24 14:45,Chennai,D311,Flipkart,0
T8093,U1169,19571,16-10-24 12:21,Hyderabad,D314,Zomato,0
T8094,U1599,42512,29-10-24 10:37,Mumbai,D313,Zomato,0
T8095,U1704,5228,04-07-24 16:04,Delhi,D232,Flipkart,0
T8096,U1524,11341,02-05-24 2:46,Mumbai,D225,Amazon,0
T8097,U820,3104,02-05-24 16:17,Mumbai,D292,Flipkart,0
T8098,U641,47182,29-10-24 0:51,Mumbai,D389,Paytm,0
T8099,U1766,374,23-08-24 7:10,Hyderabad,D261,Paytm,0
T8100,U1783,39906,27-08-24 23:16,Mumbai,D248,Zomato,0
T8101,U915,18908,24-07-24 18:48,Hyderabad,D257,Zomato,0
T8102,U194,45152,29-03-24 0:00,Hyderabad,D244,Zomato,0
T8103,U1463,25191,08-06-24 15:36,Mumbai,D323,Amazon,0
T8104,U1714,39657,10-12-24 22:36,Delhi,D251,Zomato,0
T8105,U483,10968,01-04-24 6:47,Hyderabad,D255,Amazon,0
T8106,U1644,30948,19-07-24 10:49,Chennai,D232,Paytm,0
T8107,U1906,11168,17-09-24 0:28,Delhi,D435,Paytm,0
T8108,U1851,34723,11-04-24 7:03,Bangalore,D324,Swiggy,0
T8109,U356,2826,14-09-24 10:58,Hyderabad,D350,Zomato,0
T8110,U1869,38412,17-09-24 6:46,Hyderabad,D336,Flipkart,0
T8111,U358,25519,30-07-24 22:07,Delhi,D267,Swiggy,0
T8112,U1717,31820,21-09-24 2:48,Delhi,D210,Paytm,0
T8113,U1878,10517,23-09-24 14:12,Hyderabad,D346,Paytm,1
T8114,U1941,45989,12-06-24 16:02,Delhi,D190,Swiggy,0
T8115,U1985,41225,04-06-24 17:59,Hyderabad,D128,Paytm,0
T8116,U199,33743,21-03-24 4:45,Chennai,D459,Flipkart,0
T8117,U869,13034,08-07-24 3:19,Chennai,D217,Swiggy,0
T8118,U1369,27861,13-05-24 1:52,Mumbai,D224,Swiggy,0
T8119,U1462,34295,03-08-24 8:27,Hyderabad,D115,Zomato,0
T8120,U1552,13414,22-08-24 8:41,Hyderabad,D282,Flipkart,0
T8121,U1912,30472,03-04-24 5:46,Delhi,D413,Swiggy,0
T8122,U1409,31007,19-01-24 3:47,Bangalore,D153,Swiggy,0
T8123,U28,1900,04-03-24 7:16,Bangalore,D109,Flipkart,0
T8124,U1497,3869,18-08-24 6:10,Hyderabad,D77,Paytm,0
T8125,U304,39943,06-04-24 0:44,Hyderabad,D274,Amazon,0
T8126,U1878,6355,30-08-24 4:12,Chennai,D156,Zomato,0
T8127,U1622,6038,31-07-24 5:37,Chennai,D297,Amazon,0
T8128,U344,19043,11-08-24 2:31,Mumbai,D234,Paytm,0
T8129,U1436,14768,03-01-24 19:30,Hyderabad,D238,Paytm,0
T8130,U777,27228,14-02-24 9:52,Chennai,D128,Flipkart,0
T8131,U1593,5274,09-12-24 6:46,Bangalore,D425,Amazon,0
T8132,U1291,10333,21-01-24 12:40,Delhi,D1,Flipkart,0
T8133,U697,4341,19-02-24 16:40,Bangalore,D144,Zomato,0
T8134,U1391,8320,21-03-24 3:50,Mumbai,D453,Swiggy,0
T8135,U632,17328,08-04-24 0:51,Mumbai,D442,Paytm,0
T8136,U1039,46259,19-06-24 2:47,Delhi,D183,Swiggy,0
T8137,U1952,14877,14-08-24 2:22,Delhi,D263,Amazon,0
T8138,U829,48127,23-03-24 8:32,Hyderabad,D349,Swiggy,0
T8139,U1155,26555,28-02-24 1:12,Delhi,D114,Zomato,0
T8140,U824,42557,21-03-24 4:43,Bangalore,D252,Swiggy,0
T8141,U1789,40983,20-01-24 5:05,Mumbai,D163,Amazon,0
T8142,U1928,1227,15-10-24 6:37,Chennai,D194,Swiggy,0
T8143,U1834,36859,05-10-24 13:26,Bangalore,D186,Amazon,0
T8144,U251,11876,09-09-24 22:52,Hyderabad,D367,Swiggy,0
T8145,U181,46863,19-07-24 2:28,Chennai,D275,Flipkart,0
T8146,U1601,26680,21-08-24 2:41,Chennai,D186,Swiggy,0
T8147,U231,29322,07-05-24 13:22,Hyderabad,D204,Paytm,0
T8148,U1779,15432,27-03-24 18:50,Bangalore,D94,Zomato,0
T8149,U1857,11450,09-03-24 13:40,Delhi,D47,Swiggy,0
T8150,U1760,4632,28-11-24 8:23,Delhi,D105,Paytm,0
T8151,U708,44021,25-03-24 1:41,Delhi,D93,Flipkart,0
T8152,U606,9927,08-10-24 3:52,Bangalore,D213,Flipkart,0
T8153,U386,31232,16-11-24 19:27,Chennai,D84,Amazon,0
T8154,U478,17331,22-07-24 17:50,Mumbai,D285,Swiggy,0
T8155,U1879,49118,07-08-24 7:50,Bangalore,D233,Flipkart,0
T8156,U648,46693,31-08-24 3:33,Bangalore,D137,Zomato,0
T8157,U39,2109,09-02-24 23:15,Mumbai,D421,Flipkart,0
T8158,U288,38846,24-04-24 21:19,Mumbai,D224,Swiggy,0
T8159,U496,8760,05-11-24 0:49,Mumbai,D321,Paytm,0
T8160,U1443,31119,10-06-24 10:08,Chennai,D49,Amazon,0
T8161,U1788,15502,27-10-24 10:49,Chennai,D102,Amazon,0
T8162,U1765,49679,09-02-24 12:40,Bangalore,D239,Paytm,0
T8163,U1602,33012,14-06-24 15:07,Bangalore,D408,Amazon,0
T8164,U441,44957,18-03-24 3:37,Mumbai,D176,Zomato,0
T8165,U138,6540,27-10-24 20:51,Mumbai,D244,Amazon,0
T8166,U1715,24364,09-06-24 6:42,Mumbai,D288,Zomato,0
T8167,U1819,513,01-08-24 3:06,Mumbai,D35,Amazon,0
T8168,U1925,21912,21-05-24 1:34,Bangalore,D225,Paytm,0
T8169,U1655,21161,03-06-24 22:00,Chennai,D270,Flipkart,0
T8170,U1800,38257,31-07-24 22:51,Delhi,D490,Amazon,0
T8171,U1749,24834,12-12-24 11:12,Chennai,D411,Zomato,0
T8172,U449,23277,01-02-24 9:37,Delhi,D363,Paytm,0
T8173,U1954,37147,06-09-24 16:26,Delhi,D320,Amazon,0
T8174,U1932,32309,02-03-24 20:47,Chennai,D101,Flipkart,0
T8175,U1734,18554,20-02-24 16:27,Bangalore,D100,Swiggy,0
T8176,U1802,37121,07-09-24 19:04,Bangalore,D21,Flipkart,0
T8177,U217,40794,26-05-24 11:44,Bangalore,D324,Paytm,0
T8178,U1669,11028,23-09-24 17:38,Chennai,D22,Flipkart,0
T8179,U1294,43421,11-03-24 22:04,Bangalore,D253,Amazon,0
T8180,U1287,38261,25-04-24 11:44,Delhi,D126,Swiggy,0
T8181,U1201,13488,02-10-24 19:14,Chennai,D359,Swiggy,0
T8182,U197,47774,16-01-24 11:46,Mumbai,D372,Swiggy,0
T8183,U186,26463,28-08-24 7:02,Mumbai,D379,Paytm,0
T8184,U229,42253,27-02-24 7:58,Delhi,D492,Swiggy,0
T8185,U678,25960,29-05-24 10:10,Delhi,D137,Swiggy,0
T8186,U1699,27647,11-08-24 20:49,Chennai,D393,Swiggy,0
T8187,U804,15252,24-01-24 10:44,Mumbai,D372,Zomato,0
T8188,U837,39431,08-06-24 15:05,Delhi,D75,Zomato,0
T8189,U1555,48227,08-09-24 0:23,Hyderabad,D288,Zomato,0
T8190,U1016,34861,13-05-24 7:31,Bangalore,D258,Swiggy,0
T8191,U699,42619,26-05-24 9:48,Bangalore,D173,Flipkart,0
T8192,U356,287,05-06-24 2:16,Chennai,D81,Amazon,1
T8193,U359,45210,09-08-24 1:44,Delhi,D173,Amazon,0
T8194,U859,28468,19-09-24 14:38,Mumbai,D310,Zomato,0
T8195,U1473,11573,27-07-24 9:08,Mumbai,D111,Zomato,0
T8196,U1060,42466,06-11-24 19:47,Mumbai,D194,Flipkart,0
T8197,U1186,10914,24-07-24 11:52,Hyderabad,D114,Zomato,0
T8198,U179,11744,26-09-24 22:10,Bangalore,D101,Swiggy,0
T8199,U138,1920,30-06-24 14:26,Bangalore,D55,Flipkart,0
T8200,U1397,23695,19-01-24 2:15,Delhi,D458,Zomato,0
T8201,U533,35696,09-04-24 4:35,Chennai,D102,Zomato,0
T8202,U1980,26689,24-09-24 9:20,Delhi,D327,Swiggy,0
T8203,U539,38633,01-07-24 6:14,Bangalore,D297,Amazon,0
T8204,U833,30911,12-06-24 0:13,Mumbai,D8,Swiggy,1
T8205,U1282,10366,15-07-24 8:50,Delhi,D256,Zomato,0
T8206,U852,16743,21-10-24 12:55,Chennai,D211,Amazon,0
T8207,U1712,13490,23-06-24 21:01,Delhi,D121,Zomato,0
T8208,U336,42094,19-10-24 14:52,Chennai,D341,Paytm,0
T8209,U1865,47804,12-07-24 9:46,Bangalore,D59,Flipkart,0
T8210,U1745,13824,29-02-24 6:17,Mumbai,D150,Paytm,0
T8211,U849,32294,23-04-24 4:50,Delhi,D74,Zomato,0
T8212,U1656,23886,02-03-24 22:31,Hyderabad,D205,Swiggy,0
T8213,U570,31694,29-04-24 0:08,Chennai,D84,Paytm,0
T8214,U1112,24857,11-12-24 10:04,Chennai,D380,Swiggy,0
T8215,U368,14499,05-09-24 2:40,Delhi,D29,Flipkart,0
T8216,U1841,9404,28-09-24 0:22,Chennai,D468,Paytm,0
T8217,U1659,10977,29-03-24 4:10,Bangalore,D61,Amazon,1
T8218,U214,18242,26-07-24 8:11,Delhi,D222,Amazon,0
T8219,U1923,12825,27-08-24 14:05,Hyderabad,D448,Paytm,0
T8220,U1149,5560,04-06-24 14:40,Delhi,D161,Flipkart,0
T8221,U1304,40558,30-07-24 15:46,Delhi,D226,Swiggy,0
T8222,U206,37292,01-01-24 23:45,Chennai,D147,Flipkart,0
T8223,U1580,18708,22-07-24 4:28,Hyderabad,D390,Flipkart,0
T8224,U965,15815,14-03-24 17:33,Bangalore,D460,Zomato,0
T8225,U1981,16100,07-10-24 3:38,Bangalore,D487,Amazon,0
T8226,U1719,19625,02-11-24 3:40,Mumbai,D246,Paytm,0
T8227,U258,46922,15-02-24 12:16,Hyderabad,D211,Flipkart,0
T8228,U813,12695,04-09-24 5:52,Delhi,D466,Paytm,0
T8229,U153,12808,28-08-24 12:56,Bangalore,D415,Flipkart,0
T8230,U941,27713,11-06-24 8:05,Chennai,D294,Swiggy,0
T8231,U232,34918,27-02-24 20:59,Mumbai,D89,Zomato,0
T8232,U222,41687,11-08-24 23:59,Delhi,D433,Flipkart,0
T8233,U163,31887,02-12-24 7:17,Delhi,D499,Paytm,0
T8234,U450,8379,03-11-24 9:28,Hyderabad,D22,Swiggy,0
T8235,U512,34222,01-07-24 9:52,Hyderabad,D402,Amazon,0
T8236,U915,32425,05-10-24 12:19,Bangalore,D434,Flipkart,0
T8237,U1774,36001,02-08-24 0:37,Mumbai,D31,Zomato,0
T8238,U255,18297,16-04-24 12:04,Mumbai,D112,Swiggy,0
T8239,U1413,31239,30-04-24 8:24,Bangalore,D360,Swiggy,0
T8240,U974,11922,31-01-24 22:04,Bangalore,D376,Flipkart,0
T8241,U1522,27799,04-09-24 2:33,Mumbai,D209,Paytm,0
T8242,U317,42878,18-06-24 17:46,Chennai,D23,Amazon,0
T8243,U1957,5908,29-11-24 4:51,Bangalore,D275,Paytm,0
T8244,U322,43481,16-01-24 18:00,Chennai,D108,Swiggy,0
T8245,U223,35652,03-07-24 12:23,Bangalore,D14,Paytm,0
T8246,U1908,42701,14-02-24 20:01,Bangalore,D105,Paytm,0
T8247,U1763,38687,04-01-24 10:56,Bangalore,D428,Swiggy,0
T8248,U34,7410,02-05-24 23:15,Chennai,D402,Paytm,0
T8249,U1861,13195,15-05-24 2:23,Hyderabad,D449,Paytm,0
T8250,U538,25777,18-01-24 8:39,Bangalore,D344,Swiggy,0
T8251,U1020,1840,26-04-24 18:43,Bangalore,D69,Flipkart,0
T8252,U620,10241,23-06-24 16:50,Chennai,D103,Flipkart,0
T8253,U1698,7472,24-01-24 10:59,Chennai,D410,Paytm,0
T8254,U24,36370,06-06-24 20:29,Bangalore,D370,Zomato,0
T8255,U1275,31101,28-02-24 12:13,Mumbai,D33,Flipkart,0
T8256,U796,45984,09-06-24 20:35,Mumbai,D46,Zomato,0
T8257,U592,9471,22-01-24 17:41,Bangalore,D343,Amazon,0
T8258,U1776,15868,19-02-24 7:11,Hyderabad,D408,Paytm,0
T8259,U61,38661,18-09-24 22:16,Delhi,D3,Swiggy,0
T8260,U739,35495,22-10-24 20:39,Bangalore,D4,Flipkart,1
T8261,U197,42969,07-11-24 12:53,Delhi,D152,Flipkart,0
T8262,U945,22651,30-11-24 0:25,Mumbai,D205,Flipkart,0
T8263,U386,28465,28-01-24 0:23,Chennai,D427,Paytm,0
T8264,U1778,43031,02-12-24 20:41,Hyderabad,D278,Zomato,0
T8265,U181,3874,19-06-24 9:51,Delhi,D45,Amazon,0
T8266,U1581,8576,30-07-24 5:41,Delhi,D439,Paytm,0
T8267,U1809,27789,17-10-24 15:22,Bangalore,D327,Amazon,0
T8268,U1506,11135,16-01-24 14:58,Bangalore,D32,Flipkart,0
T8269,U1203,28555,07-01-24 21:56,Delhi,D85,Swiggy,0
T8270,U1886,9880,26-04-24 16:50,Hyderabad,D58,Flipkart,0
T8271,U1897,13506,24-08-24 20:27,Mumbai,D313,Flipkart,0
T8272,U1931,17278,03-08-24 1:21,Chennai,D18,Flipkart,0
T8273,U1991,19822,08-11-24 15:37,Mumbai,D291,Swiggy,0
T8274,U1042,41601,21-09-24 19:48,Bangalore,D280,Swiggy,1
T8275,U98,24999,08-01-24 9:50,Hyderabad,D425,Amazon,0
T8276,U316,23930,30-08-24 2:27,Mumbai,D121,Flipkart,0
T8277,U775,3815,21-03-24 19:11,Bangalore,D153,Flipkart,0
T8278,U588,7281,04-09-24 12:30,Chennai,D116,Zomato,0
T8279,U390,44423,11-10-24 15:11,Hyderabad,D110,Zomato,0
T8280,U453,38452,14-02-24 17:46,Chennai,D45,Swiggy,0
T8281,U1769,18620,25-04-24 14:33,Mumbai,D376,Zomato,0
T8282,U1868,38998,01-08-24 5:47,Delhi,D193,Swiggy,0
T8283,U1428,15078,23-03-24 15:37,Chennai,D178,Flipkart,0
T8284,U27,11665,23-11-24 3:45,Delhi,D401,Flipkart,0
T8285,U1361,39014,01-06-24 5:01,Bangalore,D454,Swiggy,0
T8286,U1667,10605,13-02-24 21:25,Chennai,D272,Paytm,0
T8287,U606,5509,22-09-24 22:46,Bangalore,D382,Flipkart,0
T8288,U802,44926,06-11-24 21:23,Delhi,D149,Swiggy,0
T8289,U861,24927,13-04-24 22:37,Delhi,D38,Swiggy,0
T8290,U1915,32886,27-02-24 7:29,Delhi,D364,Swiggy,0
T8291,U485,19141,01-09-24 8:55,Hyderabad,D444,Flipkart,1
T8292,U1766,11747,15-04-24 1:37,Bangalore,D115,Zomato,0
T8293,U390,43863,19-05-24 22:26,Bangalore,D106,Flipkart,0
T8294,U572,5262,12-02-24 13:21,Delhi,D446,Amazon,0
T8295,U357,22427,07-11-24 5:38,Delhi,D133,Swiggy,0
T8296,U182,42264,15-08-24 12:35,Hyderabad,D317,Swiggy,0
T8297,U1069,30535,08-01-24 9:51,Chennai,D213,Flipkart,0
T8298,U100,6695,28-08-24 15:49,Bangalore,D96,Amazon,0
T8299,U1954,26767,08-12-24 6:05,Hyderabad,D267,Amazon,0
T8300,U178,823,13-04-24 12:27,Delhi,D458,Swiggy,0
T8301,U386,3917,29-01-24 22:24,Delhi,D205,Swiggy,0
T8302,U20,11840,16-03-24 9:24,Hyderabad,D499,Amazon,0
T8303,U1939,29266,08-09-24 17:00,Chennai,D65,Paytm,0
T8304,U424,43168,04-02-24 3:35,Delhi,D245,Amazon,0
T8305,U1895,3451,18-08-24 8:14,Bangalore,D175,Flipkart,0
T8306,U1431,27059,09-10-24 16:23,Mumbai,D31,Swiggy,0
T8307,U646,19234,04-08-24 10:52,Bangalore,D141,Amazon,0
T8308,U1497,25422,06-11-24 5:46,Hyderabad,D395,Paytm,0
T8309,U1848,39823,21-04-24 6:15,Bangalore,D49,Zomato,0
T8310,U556,13827,27-05-24 19:43,Bangalore,D66,Flipkart,0
T8311,U752,20722,07-09-24 21:01,Delhi,D88,Paytm,0
T8312,U563,10168,29-02-24 15:12,Mumbai,D466,Flipkart,0
T8313,U1612,45544,17-05-24 8:21,Bangalore,D191,Amazon,0
T8314,U960,27783,02-11-24 21:46,Mumbai,D27,Paytm,0
T8315,U524,1982,04-10-24 19:30,Bangalore,D174,Flipkart,0
T8316,U1458,36708,06-12-24 5:23,Bangalore,D498,Amazon,0
T8317,U1731,39533,09-02-24 6:46,Delhi,D260,Swiggy,0
T8318,U1559,42807,17-01-24 17:39,Bangalore,D207,Zomato,0
T8319,U318,19487,31-03-24 17:49,Chennai,D92,Paytm,0
T8320,U1820,18654,04-03-24 18:10,Bangalore,D433,Flipkart,0
T8321,U1269,35742,02-07-24 9:36,Chennai,D228,Amazon,0
T8322,U391,1664,09-05-24 21:48,Mumbai,D360,Zomato,0
T8323,U182,228,27-10-24 18:45,Mumbai,D297,Flipkart,0
T8324,U1019,41879,24-04-24 21:42,Delhi,D244,Flipkart,0
T8325,U398,16249,11-06-24 9:11,Chennai,D462,Flipkart,0
T8326,U1867,10927,17-07-24 15:29,Mumbai,D108,Flipkart,0
T8327,U272,41430,18-11-24 9:50,Hyderabad,D141,Zomato,0
T8328,U622,12000,05-04-24 0:30,Hyderabad,D313,Zomato,0
T8329,U1986,32335,10-04-24 11:38,Mumbai,D432,Flipkart,0
T8330,U655,38432,09-06-24 2:42,Mumbai,D139,Zomato,0
T8331,U2,43582,10-02-24 6:53,Chennai,D312,Amazon,0
T8332,U1390,16424,03-09-24 6:57,Bangalore,D159,Flipkart,0
T8333,U1207,18690,27-06-24 13:37,Bangalore,D391,Zomato,1
T8334,U255,29115,27-11-24 22:54,Delhi,D20,Amazon,0
T8335,U1980,40772,30-03-24 12:31,Bangalore,D300,Amazon,0
T8336,U1143,318,26-05-24 0:16,Hyderabad,D388,Flipkart,0
T8337,U1575,16409,11-09-24 15:02,Hyderabad,D265,Swiggy,0
T8338,U990,6613,18-04-24 5:36,Chennai,D177,Paytm,0
T8339,U1252,28692,12-03-24 2:39,Hyderabad,D418,Flipkart,0
T8340,U378,8765,31-05-24 12:08,Hyderabad,D210,Zomato,0
T8341,U1722,38782,09-03-24 9:11,Mumbai,D490,Flipkart,0
T8342,U1640,22038,30-05-24 23:35,Mumbai,D135,Zomato,0
T8343,U942,35753,22-02-24 11:38,Bangalore,D101,Swiggy,0
T8344,U85,35236,31-03-24 12:44,Delhi,D352,Zomato,0
T8345,U1035,11658,08-05-24 5:39,Chennai,D53,Zomato,0
T8346,U1763,17017,11-06-24 16:16,Hyderabad,D382,Swiggy,0
T8347,U961,8789,09-02-24 3:31,Mumbai,D164,Swiggy,0
T8348,U1257,313,01-03-24 13:42,Hyderabad,D107,Swiggy,0
T8349,U1509,9237,27-08-24 14:19,Bangalore,D162,Paytm,0
T8350,U1164,2454,09-12-24 19:45,Bangalore,D377,Amazon,1
T8351,U911,42322,10-05-24 4:14,Hyderabad,D334,Paytm,0
T8352,U430,10413,12-04-24 16:51,Chennai,D33,Paytm,0
T8353,U1568,30474,06-05-24 3:09,Hyderabad,D76,Amazon,0
T8354,U370,41994,20-01-24 8:16,Mumbai,D181,Flipkart,0
T8355,U1006,18458,01-08-24 23:48,Delhi,D209,Paytm,0
T8356,U1545,31226,29-07-24 6:35,Hyderabad,D244,Zomato,0
T8357,U1525,24863,12-02-24 23:50,Mumbai,D19,Flipkart,0
T8358,U1687,11883,07-02-24 3:45,Mumbai,D194,Amazon,1
T8359,U1113,44426,03-11-24 19:12,Mumbai,D468,Swiggy,0
T8360,U727,29030,06-09-24 4:18,Chennai,D172,Amazon,0
T8361,U579,26012,12-06-24 1:35,Mumbai,D160,Swiggy,0
T8362,U686,20266,24-06-24 3:48,Mumbai,D444,Paytm,0
T8363,U1502,25582,08-05-24 21:16,Delhi,D139,Paytm,0
T8364,U1483,11519,21-02-24 13:31,Mumbai,D29,Amazon,0
T8365,U325,34850,24-05-24 20:50,Hyderabad,D179,Zomato,0
T8366,U1110,9646,28-09-24 15:12,Chennai,D418,Paytm,0
T8367,U86,2429,22-03-24 3:11,Delhi,D406,Flipkart,0
T8368,U1255,11309,17-02-24 19:02,Bangalore,D148,Paytm,0
T8369,U1515,17441,04-03-24 9:48,Mumbai,D92,Paytm,0
